order,na,nb,max_train_samples,seed,n_restarts_optimizer,training_time_s,pred_rmse_rad,pred_rmse_deg,pred_mae_rad,pred_nrms_percent,sim_rmse_rad,sim_rmse_deg,sim_mae_rad,sim_nrms_percent,kernel,model_path,run_dir,pred_submission_path,sim_submission_path
"(5,5)",5,5,2000,21,3,200.39725136756897,0.0035413106836548486,0.20290215611801105,0.002519672949941897,0.6847604730732783,0.036454585012458,2.088693865114709,0.024527766626387122,7.048988667963409,"4.62**2 * RBF(length_scale=[100, 100, 100, 100, 100, 1.96, 19.3, 9.37, 10.4, 6.6]) + WhiteKernel(noise_level=4.37e-05)",/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na5_nb5/gp_narx_bundle_na5_nb5.joblib,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na5_nb5,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na5_nb5/gp_hidden_prediction_submission.npz,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na5_nb5/gp_hidden_simulation_submission.npz
"(6,6)",6,6,2000,21,3,260.710027217865,0.005883201518994394,0.3370826170633338,0.002678548738232115,1.1375183875726957,0.053025368554182876,3.0381298252803908,0.02911868488380939,10.252467392704915,"5.23**2 * RBF(length_scale=[100, 100, 100, 46.1, 100, 100, 1.87, 100, 40.2, 20.7, 15.4, 10.2]) + WhiteKernel(noise_level=4.34e-05)",/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na6_nb6/gp_narx_bundle_na6_nb6.joblib,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na6_nb6,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na6_nb6/gp_hidden_prediction_submission.npz,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na6_nb6/gp_hidden_simulation_submission.npz
"(7,7)",7,7,2000,21,3,188.07534527778625,0.005451214358756802,0.3123315759778782,0.0026775090191337608,1.0539235719270794,0.0482394013685845,2.763914104657499,0.02756622898790088,9.3264800927031,"3.21**2 * RBF(length_scale=[100, 100, 100, 22.8, 85, 100, 100, 100, 1.94, 26.5, 35.9, 11.7, 9.46, 6.01]) + WhiteKernel(noise_level=4.18e-05)",/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na7_nb7/gp_narx_bundle_na7_nb7.joblib,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na7_nb7,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na7_nb7/gp_hidden_prediction_submission.npz,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na7_nb7/gp_hidden_simulation_submission.npz
"(10,10)",10,10,2000,21,3,261.63632106781006,0.0038336504770086948,0.21965199246091305,0.002558644588394825,0.741044788627584,0.04401775567127388,2.5220316236020373,0.02627891875193201,8.508633909873733,"3.84**2 * RBF(length_scale=[100, 100, 100, 100, 100, 100, 34.2, 100, 100, 100, 100, 86.8, 100, 100, 1.75, 18.1, 41.3, 14.5, 14.2, 8.64]) + WhiteKernel(noise_level=3.74e-05)",/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na10_nb10/gp_narx_bundle_na10_nb10.joblib,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na10_nb10,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na10_nb10/gp_hidden_prediction_submission.npz,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na10_nb10/gp_hidden_simulation_submission.npz
"(10,5)",10,5,2000,21,3,216.34592247009277,0.0036228387692348084,0.2075733713335241,0.0025200614031167263,0.7002948771882358,0.04232810932289631,2.4252220189703113,0.025887353205451113,8.182025203994575,"4.61**2 * RBF(length_scale=[100, 38.5, 100, 100, 100, 100, 100, 100, 100, 1.72, 21.9, 43.1, 16.1, 15.3, 9.37]) + WhiteKernel(noise_level=3.77e-05)",/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na10_nb5/gp_narx_bundle_na10_nb5.joblib,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na10_nb5,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na10_nb5/gp_hidden_prediction_submission.npz,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na10_nb5/gp_hidden_simulation_submission.npz
"(5,10)",5,10,2000,21,3,181.91359043121338,0.006016337528819939,0.3447107485275498,0.0026545931405996927,1.1629582819546285,0.0589757223343061,3.379059983491167,0.02854511608988681,11.400009456648707,"2.01**2 * RBF(length_scale=[100, 100, 100, 100, 100, 100, 29.4, 100, 100, 100, 1.57, 25.4, 6.29, 5.36, 3.36]) + WhiteKernel(noise_level=3.67e-05)",/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na5_nb10/gp_narx_bundle_na5_nb10.joblib,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na5_nb10,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na5_nb10/gp_hidden_prediction_submission.npz,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na5_nb10/gp_hidden_simulation_submission.npz
"(10,7)",10,7,2000,21,3,207.48755884170532,0.003708711500768908,0.212493516425688,0.002534405039015573,0.7168940795855846,0.04371858024445334,2.504890134311195,0.026268662675899196,8.450803288052471,"4.24**2 * RBF(length_scale=[100, 100, 100, 38.3, 100, 100, 100, 100, 100, 100, 100, 1.73, 19.1, 41.2, 15.2, 14.8, 8.96]) + WhiteKernel(noise_level=3.76e-05)",/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na10_nb7/gp_narx_bundle_na10_nb7.joblib,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na10_nb7,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na10_nb7/gp_hidden_prediction_submission.npz,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na10_nb7/gp_hidden_simulation_submission.npz
"(7,10)",7,10,2000,21,3,216.85610246658325,0.0037609894923152283,0.21548882470271274,0.002549023337779592,0.7269994174163682,0.04429089004399272,2.5376810703987798,0.026162240925534756,8.561430794908565,"3.93**2 * RBF(length_scale=[100, 100, 100, 100, 100, 100, 34.8, 100, 100, 100, 100, 1.75, 17.1, 40.3, 14.6, 14.4, 8.74]) + WhiteKernel(noise_level=3.75e-05)",/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na7_nb10/gp_narx_bundle_na7_nb10.joblib,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na7_nb10,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na7_nb10/gp_hidden_prediction_submission.npz,/gpfs/home4/scur2879/DesignProject/SystemModelling/gp_narx_runs_combined/na7_nb10/gp_hidden_simulation_submission.npz
